Date,level_1,0,,open,low,high,close,adj close
6-16-21,High,40516.77734,,,,,,
6-16-21,Low,38176.03516,,,,,,
6-16-21,Open,40168.69141,,,,,,
6-16-21,Close,38347.0625,,,,,,
6-16-21,Volume,39211635100,,,,,,
6-16-21,Adj Close,38347.0625,,,,,,
6-17-21,High,39513.67188,,,,,,
6-17-21,Low,37439.67578,,,,,,
6-17-21,Open,38341.42188,,,,,,
6-17-21,Close,38053.50391,,,,,,
6-17-21,Volume,37096670047,,,,,,
6-17-21,Adj Close,38053.50391,,,,,,
6-18-21,High,38187.26172,,,,,,
6-18-21,Low,35255.85547,,,,,,
6-18-21,Open,38099.47656,,,,,,
6-18-21,Close,35787.24609,,,,,,
6-18-21,Volume,36200887275,,,,,,
6-18-21,Adj Close,35787.24609,,,,,,
6-19-21,High,36457.79688,,,,,,
6-19-21,Low,34933.0625,,,,,,
6-19-21,Open,35854.52734,,,,,,
6-19-21,Close,35615.87109,,,,,,
6-19-21,Volume,31207279719,,,,,,
6-19-21,Adj Close,35615.87109,,,,,,
6-20-21,High,36059.48438,,,,,,
6-20-21,Low,33432.07422,,,,,,
6-20-21,Open,35563.14063,,,,,,
6-20-21,Close,35698.29688,,,,,,
6-20-21,Volume,36664034054,,,,,,
6-20-21,Adj Close,35698.29688,,,,,,
6-21-21,High,35721.64063,,,,,,
6-21-21,Low,31295.93555,,,,,,
6-21-21,Open,35641.14453,,,,,,
6-21-21,Close,31676.69336,,,,,,
6-21-21,Volume,52809038594,,,,,,
6-21-21,Adj Close,31676.69336,,,,,,
6-22-21,High,33292.45313,,,,,,
6-22-21,Low,28893.62109,,,,,,
6-22-21,Open,31622.37695,,,,,,
6-22-21,Close,32505.66016,,,,,,
6-22-21,Volume,58964353058,,,,,,
6-22-21,Adj Close,32505.66016,,,,,,
6-23-21,High,34753.41016,,,,,,
6-23-21,Low,31772.63281,,,,,,
6-23-21,Open,32515.71484,,,,,,
6-23-21,Close,33723.02734,,,,,,
6-23-21,Volume,46317108925,,,,,,
6-23-21,Adj Close,33723.02734,,,,,,
6-24-21,High,35228.85156,,,,,,
6-24-21,Low,32385.21484,,,,,,
6-24-21,Open,33682.80078,,,,,,
6-24-21,Close,34662.4375,,,,,,
6-24-21,Volume,33123368116,,,,,,
6-24-21,Adj Close,34662.4375,,,,,,
6-25-21,High,35487.24609,,,,,,
6-25-21,Low,31350.88477,,,,,,
6-25-21,Open,34659.10547,,,,,,
6-25-21,Close,31637.7793,,,,,,
6-25-21,Volume,40230904226,,,,,,
6-25-21,Adj Close,31637.7793,,,,,,
6-26-21,High,32637.58789,,,,,,
6-26-21,Low,30184.50195,,,,,,
6-26-21,Open,31594.66406,,,,,,
6-26-21,Close,32186.27734,,,,,,
6-26-21,Volume,38585385521,,,,,,
6-26-21,Adj Close,32186.27734,,,,,,
6-27-21,High,34656.12891,,,,,,
6-27-21,Low,32071.75781,,,,,,
6-27-21,Open,32287.52344,,,,,,
6-27-21,Close,34649.64453,,,,,,
6-27-21,Volume,35511640894,,,,,,
6-27-21,Adj Close,34649.64453,,,,,,
6-28-21,High,35219.89063,,,,,,
6-28-21,Low,33902.07422,,,,,,
6-28-21,Open,34679.12109,,,,,,
6-28-21,Close,34434.33594,,,,,,
6-28-21,Volume,33892523752,,,,,,
6-28-21,Adj Close,34434.33594,,,,,,
6-29-21,High,36542.10938,,,,,,
6-29-21,Low,34252.48438,,,,,,
6-29-21,Open,34475.55859,,,,,,
6-29-21,Close,35867.77734,,,,,,
6-29-21,Volume,37901460044,,,,,,
6-29-21,Adj Close,35867.77734,,,,,,
6-30-21,High,36074.75781,,,,,,
6-30-21,Low,34086.15234,,,,,,
6-30-21,Open,35908.38672,,,,,,
6-30-21,Close,35040.83594,,,,,,
6-30-21,Volume,34059036099,,,,,,
6-30-21,Adj Close,35040.83594,,,,,,
7-1-21,High,35035.98438,,,,,,
7-1-21,Low,32883.78125,,,,,,
7-1-21,Open,35035.98438,,,,,,
7-1-21,Close,33572.11719,,,,,,
7-1-21,Volume,37838957079,,,,,,
7-1-21,Adj Close,33572.11719,,,,,,
7-2-21,High,33939.58984,,,,,,
7-2-21,Low,32770.67969,,,,,,
7-2-21,Open,33549.60156,,,,,,
7-2-21,Close,33897.04688,,,,,,
7-2-21,Volume,38728974942,,,,,,
7-2-21,Adj Close,33897.04688,,,,,,
7-3-21,High,34909.26172,,,,,,
7-3-21,Low,33402.69531,,,,,,
7-3-21,Open,33854.42188,,,,,,
7-3-21,Close,34668.54688,,,,,,
7-3-21,Volume,24383958643,,,,,,
7-3-21,Adj Close,34668.54688,,,,,,
7-4-21,High,35937.56641,,,,,,
7-4-21,Low,34396.47656,,,,,,
7-4-21,Open,34665.56641,,,,,,
7-4-21,Close,35287.78125,,,,,,
7-4-21,Volume,24924307911,,,,,,
7-4-21,Adj Close,35287.78125,,,,,,
7-5-21,High,35284.34375,,,,,,
7-5-21,Low,33213.66016,,,,,,
7-5-21,Open,35284.34375,,,,,,
7-5-21,Close,33746.00391,,,,,,
7-5-21,Volume,26721554282,,,,,,
7-5-21,Adj Close,33746.00391,,,,,,
7-6-21,High,35038.53516,,,,,,
7-6-21,Low,33599.91797,,,,,,
7-6-21,Open,33723.50781,,,,,,
7-6-21,Close,34235.19531,,,,,,
7-6-21,Volume,26501259870,,,,,,
7-6-21,Adj Close,34235.19531,,,,,,
7-7-21,High,34997.66406,,,,,,
7-7-21,Low,33839.28906,,,,,,
7-7-21,Open,34225.67969,,,,,,
7-7-21,Close,33855.32813,,,,,,
7-7-21,Volume,24796027477,,,,,,
7-7-21,Adj Close,33855.32813,,,,,,
7-8-21,High,33907.90625,,,,,,
7-8-21,Low,32133.18359,,,,,,
7-8-21,Open,33889.60547,,,,,,
7-8-21,Close,32877.37109,,,,,,
7-8-21,Volume,29910396946,,,,,,
7-8-21,Adj Close,32877.37109,,,,,,
7-9-21,High,34042.29297,,,,,,
7-9-21,Low,32318.88086,,,,,,
7-9-21,Open,32861.67188,,,,,,
7-9-21,Close,33798.01172,,,,,,
7-9-21,Volume,27436021028,,,,,,
7-9-21,Adj Close,33798.01172,,,,,,
7-10-21,High,34209.07031,,,,,,
7-10-21,Low,33116.01172,,,,,,
7-10-21,Open,33811.24219,,,,,,
7-10-21,Close,33520.51953,,,,,,
7-10-21,Volume,22971873468,,,,,,
7-10-21,Adj Close,33520.51953,,,,,,
7-11-21,High,34584.70313,,,,,,
7-11-21,Low,33346.73828,,,,,,
7-11-21,Open,33509.07813,,,,,,
7-11-21,Close,34240.1875,,,,,,
7-11-21,Volume,20108729370,,,,,,
7-11-21,Adj Close,34240.1875,,,,,,
7-12-21,High,34592.15625,,,,,,
7-12-21,Low,32697.30859,,,,,,
7-12-21,Open,34254.01563,,,,,,
7-12-21,Close,33155.84766,,,,,,
7-12-21,Volume,24321499537,,,,,,
7-12-21,Adj Close,33155.84766,,,,,,
7-13-21,High,33327.10156,,,,,,
7-13-21,Low,32261.41992,,,,,,
7-13-21,Open,33125.46875,,,,,,
7-13-21,Close,32702.02539,,,,,,
7-13-21,Volume,19120856669,,,,,,
7-13-21,Adj Close,32702.02539,,,,,,
7-14-21,High,33061.39844,,,,,,
7-14-21,Low,31639.125,,,,,,
7-14-21,Open,32723.8457,,,,,,
7-14-21,Close,32822.34766,,,,,,
7-14-21,Volume,21376531210,,,,,,
7-14-21,Adj Close,32822.34766,,,,,,
7-15-21,High,33159.64063,,,,,,
7-15-21,Low,31175.70898,,,,,,
7-15-21,Open,32827.875,,,,,,
7-15-21,Close,31780.73047,,,,,,
7-15-21,Volume,21300524237,,,,,,
7-15-21,Adj Close,31780.73047,,,,,,
7-16-21,High,32218.40625,,,,,,
7-16-21,Low,31100.67383,,,,,,
7-16-21,Open,31841.55078,,,,,,
7-16-21,Close,31421.53906,,,,,,
7-16-21,Volume,23699476918,,,,,,
7-16-21,Adj Close,31421.53906,,,,,,
7-17-21,High,31935.94531,,,,,,
7-17-21,Low,31223.99023,,,,,,
7-17-21,Open,31397.30859,,,,,,
7-17-21,Close,31533.06836,,,,,,
7-17-21,Volume,18895018942,,,,,,
7-17-21,Adj Close,31533.06836,,,,,,
7-18-21,High,32398.99609,,,,,,
7-18-21,Low,31215.49219,,,,,,
7-18-21,Open,31533.88477,,,,,,
7-18-21,Close,31796.81055,,,,,,
7-18-21,Volume,18787986667,,,,,,
7-18-21,Adj Close,31796.81055,,,,,,
7-19-21,High,31885.85938,,,,,,
7-19-21,Low,30563.73438,,,,,,
7-19-21,Open,31800.01172,,,,,,
7-19-21,Close,30817.83203,,,,,,
7-19-21,Volume,20434789545,,,,,,
7-19-21,Adj Close,30817.83203,,,,,,
7-20-21,High,31006.1875,,,,,,
7-20-21,Low,29360.95508,,,,,,
7-20-21,Open,30838.28516,,,,,,
7-20-21,Close,29807.34766,,,,,,
7-20-21,Volume,23148267245,,,,,,
7-20-21,Adj Close,29807.34766,,,,,,
7-21-21,High,32752.32617,,,,,,
7-21-21,Low,29526.18359,,,,,,
7-21-21,Open,29796.28516,,,,,,
7-21-21,Close,32110.69336,,,,,,
7-21-21,Volume,28203024559,,,,,,
7-21-21,Adj Close,32110.69336,,,,,,
7-22-21,High,32576.40039,,,,,,
7-22-21,Low,31745.29883,,,,,,
7-22-21,Open,32138.87305,,,,,,
7-22-21,Close,32313.10547,,,,,,
7-22-21,Volume,19555230518,,,,,,
7-22-21,Adj Close,32313.10547,,,,,,
7-23-21,High,33581.55078,,,,,,
7-23-21,Low,32057.89258,,,,,,
7-23-21,Open,32305.95898,,,,,,
7-23-21,Close,33581.55078,,,,,,
7-23-21,Volume,22552046192,,,,,,
7-23-21,Adj Close,33581.55078,,,,,,
7-24-21,High,34490.39063,,,,,,
7-24-21,Low,33424.85938,,,,,,
7-24-21,Open,33593.73047,,,,,,
7-24-21,Close,34292.44531,,,,,,
7-24-21,Volume,21664706865,,,,,,
7-24-21,Adj Close,34292.44531,,,,,,
7-25-21,High,35364.92578,,,,,,
7-25-21,Low,33881.83594,,,,,,
7-25-21,Open,34290.29297,,,,,,
7-25-21,Close,35350.1875,,,,,,
7-25-21,Volume,20856685287,,,,,,
7-25-21,Adj Close,35350.1875,,,,,,
7-26-21,High,40499.67578,,,,,,
7-26-21,Low,35287.3125,,,,,,
7-26-21,Open,35384.03125,,,,,,
7-26-21,Close,37337.53516,,,,,,
7-26-21,Volume,51022126212,,,,,,
7-26-21,Adj Close,37337.53516,,,,,,
7-27-21,High,39406.94141,,,,,,
7-27-21,Low,36441.72656,,,,,,
7-27-21,Open,37276.03516,,,,,,
7-27-21,Close,39406.94141,,,,,,
7-27-21,Volume,35097370560,,,,,,
7-27-21,Adj Close,39406.94141,,,,,,
7-28-21,High,40816.07031,,,,,,
7-28-21,Low,38862.4375,,,,,,
7-28-21,Open,39503.1875,,,,,,
7-28-21,Close,39995.90625,,,,,,
7-28-21,Volume,38702404695,,,,,,
7-28-21,Adj Close,39995.90625,,,,,,
7-29-21,High,40593.07031,,,,,,
7-29-21,Low,39352.05859,,,,,,
7-29-21,Open,39995.45313,,,,,,
7-29-21,Close,40008.42188,,,,,,
7-29-21,Volume,27167146027,,,,,,
7-29-21,Adj Close,40008.42188,,,,,,
7-30-21,High,42235.54688,,,,,,
7-30-21,Low,38397.35547,,,,,,
7-30-21,Open,40027.48438,,,,,,
7-30-21,Close,42235.54688,,,,,,
7-30-21,Volume,33072782960,,,,,,
7-30-21,Adj Close,42235.54688,,,,,,
7-31-21,High,42231.44922,,,,,,
7-31-21,Low,41110.83203,,,,,,
7-31-21,Open,42196.30469,,,,,,
7-31-21,Close,41626.19531,,,,,,
7-31-21,Volume,25802845343,,,,,,
7-31-21,Adj Close,41626.19531,,,,,,
8-1-21,High,42541.67969,,,,,,
8-1-21,Low,39540.94141,,,,,,
8-1-21,Open,41460.84375,,,,,,
8-1-21,Close,39974.89453,,,,,,
8-1-21,Volume,26688438115,,,,,,
8-1-21,Adj Close,39974.89453,,,,,,
8-2-21,High,40419.17969,,,,,,
8-2-21,Low,38746.34766,,,,,,
8-2-21,Open,39907.26172,,,,,,
8-2-21,Close,39201.94531,,,,,,
8-2-21,Volume,25595265436,,,,,,
8-2-21,Adj Close,39201.94531,,,,,,
8-3-21,High,39750.03125,,,,,,
8-3-21,Low,37782.05078,,,,,,
8-3-21,Open,39178.40234,,,,,,
8-3-21,Close,38152.98047,,,,,,
8-3-21,Volume,26189830450,,,,,,
8-3-21,Adj Close,38152.98047,,,,,,
8-4-21,High,39952.29688,,,,,,
8-4-21,Low,37589.16406,,,,,,
8-4-21,Open,38213.33203,,,,,,
8-4-21,Close,39747.50391,,,,,,
8-4-21,Volume,25372562724,,,,,,
8-4-21,Adj Close,39747.50391,,,,,,
8-5-21,High,41341.93359,,,,,,
8-5-21,Low,37458.00391,,,,,,
8-5-21,Open,39744.51563,,,,,,
8-5-21,Close,40869.55469,,,,,,
8-5-21,Volume,35185031017,,,,,,
8-5-21,Adj Close,40869.55469,,,,,,
8-6-21,High,43271.66016,,,,,,
8-6-21,Low,39932.17969,,,,,,
8-6-21,Open,40865.86719,,,,,,
8-6-21,Close,42816.5,,,,,,
8-6-21,Volume,38226483046,,,,,,
8-6-21,Adj Close,42816.5,,,,,,
8-7-21,High,44689.85938,,,,,,
8-7-21,Low,42618.56641,,,,,,
8-7-21,Open,42832.79688,,,,,,
8-7-21,Close,44555.80078,,,,,,
8-7-21,Volume,40030862141,,,,,,
8-7-21,Adj Close,44555.80078,,,,,,
8-8-21,High,45282.35156,,,,,,
8-8-21,Low,43331.91016,,,,,,
8-8-21,Open,44574.4375,,,,,,
8-8-21,Close,43798.11719,,,,,,
8-8-21,Volume,36302664750,,,,,,
8-8-21,Adj Close,43798.11719,,,,,,
8-9-21,High,46456.83203,,,,,,
8-9-21,Low,42848.6875,,,,,,
8-9-21,Open,43791.92578,,,,,,
8-9-21,Close,46365.40234,,,,,,
8-9-21,Volume,38734079049,,,,,,
8-9-21,Adj Close,46365.40234,,,,,,
8-10-21,High,46637.98828,,,,,,
8-10-21,Low,44705.55469,,,,,,
8-10-21,Open,46280.84766,,,,,,
8-10-21,Close,45585.03125,,,,,,
8-10-21,Volume,33546019517,,,,,,
8-10-21,Adj Close,45585.03125,,,,,,
8-11-21,High,46735.63281,,,,,,
8-11-21,Low,45351.71094,,,,,,
8-11-21,Open,45599.70313,,,,,,
8-11-21,Close,45593.63672,,,,,,
8-11-21,Volume,34319709073,,,,,,
8-11-21,Adj Close,45593.63672,,,,,,
8-12-21,High,46228.91016,,,,,,
8-12-21,Low,43861.44531,,,,,,
8-12-21,Open,45576.87891,,,,,,
8-12-21,Close,44428.28906,,,,,,
8-12-21,Volume,33723620826,,,,,,
8-12-21,Adj Close,44428.28906,,,,,,
8-13-21,High,47831.97656,,,,,,
8-13-21,Low,44282.41797,,,,,,
8-13-21,Open,44439.69141,,,,,,
8-13-21,Close,47793.32031,,,,,,
8-13-21,Volume,31744259539,,,,,,
8-13-21,Adj Close,47793.32031,,,,,,
8-14-21,High,48098.68359,,,,,,
8-14-21,Low,46177.63281,,,,,,
8-14-21,Open,47810.6875,,,,,,
8-14-21,Close,47096.94531,,,,,,
8-14-21,Volume,31211354442,,,,,,
8-14-21,Adj Close,47096.94531,,,,,,
8-15-21,High,47357.10547,,,,,,
8-15-21,Low,45579.58984,,,,,,
8-15-21,Open,47096.66797,,,,,,
8-15-21,Close,47047.00391,,,,,,
8-15-21,Volume,30988958446,,,,,,
8-15-21,Adj Close,47047.00391,,,,,,
8-16-21,High,47998.09766,,,,,,
8-16-21,Low,45700.32031,,,,,,
8-16-21,Open,47019.96094,,,,,,
8-16-21,Close,46004.48438,,,,,,
8-16-21,Volume,32776876610,,,,,,
8-16-21,Adj Close,46004.48438,,,,,,
8-17-21,High,47139.57031,,,,,,
8-17-21,Low,44512.41797,,,,,,
8-17-21,Open,45936.45703,,,,,,
8-17-21,Close,44695.35938,,,,,,
8-17-21,Volume,33451362600,,,,,,
8-17-21,Adj Close,44695.35938,,,,,,
8-18-21,High,45952.0625,,,,,,
8-18-21,Low,44364.02734,,,,,,
8-18-21,Open,44686.75,,,,,,
8-18-21,Close,44801.1875,,,,,,
8-18-21,Volume,32194123075,,,,,,
8-18-21,Adj Close,44801.1875,,,,,,
8-19-21,High,46970.76172,,,,,,
8-19-21,Low,43998.31641,,,,,,
8-19-21,Open,44741.88281,,,,,,
8-19-21,Close,46717.57813,,,,,,
8-19-21,Volume,37204312299,,,,,,
8-19-21,Adj Close,46717.57813,,,,,,
8-20-21,High,49342.15234,,,,,,
8-20-21,Low,46650.70703,,,,,,
8-20-21,Open,46723.12109,,,,,,
8-20-21,Close,49339.17578,,,,,,
8-20-21,Volume,34706867452,,,,,,
8-20-21,Adj Close,49339.17578,,,,,,
8-21-21,High,49717.01953,,,,,,
8-21-21,Low,48312.19922,,,,,,
8-21-21,Open,49327.07422,,,,,,
8-21-21,Close,48905.49219,,,,,,
8-21-21,Volume,40585205312,,,,,,
8-21-21,Adj Close,48905.49219,,,,,,
8-22-21,High,49471.60938,,,,,,
8-22-21,Low,48199.94141,,,,,,
8-22-21,Open,48869.10547,,,,,,
8-22-21,Close,49321.65234,,,,,,
8-22-21,Volume,25370975378,,,,,,
8-22-21,Adj Close,49321.65234,,,,,,
8-23-21,High,50482.07813,,,,,,
8-23-21,Low,49074.60547,,,,,,
8-23-21,Open,49291.67578,,,,,,
8-23-21,Close,49546.14844,,,,,,
8-23-21,Volume,34305053719,,,,,,
8-23-21,Adj Close,49546.14844,,,,,,
8-24-21,High,49878.76953,,,,,,
8-24-21,Low,47687.11719,,,,,,
8-24-21,Open,49562.34766,,,,,,
8-24-21,Close,47706.11719,,,,,,
8-24-21,Volume,35361168834,,,,,,
8-24-21,Adj Close,47706.11719,,,,,,
8-25-21,High,49202.87891,,,,,,
8-25-21,Low,47163.61328,,,,,,
8-25-21,Open,47727.25781,,,,,,
8-25-21,Close,48960.78906,,,,,,
8-25-21,Volume,32646349931,,,,,,
8-25-21,Adj Close,48960.78906,,,,,,
8-26-21,High,49347.58203,,,,,,
8-26-21,Low,46405.78125,,,,,,
8-26-21,Open,49002.64063,,,,,,
8-26-21,Close,46942.21875,,,,,,
8-26-21,Volume,32666549568,,,,,,
8-26-21,Adj Close,46942.21875,,,,,,
8-27-21,High,49112.78516,,,,,,
8-27-21,Low,46394.28125,,,,,,
8-27-21,Open,46894.55469,,,,,,
8-27-21,Close,49058.66797,,,,,,
8-27-21,Volume,34511076995,,,,,,
8-27-21,Adj Close,49058.66797,,,,,,
8-28-21,High,49283.50391,,,,,,
8-28-21,Low,48499.23828,,,,,,
8-28-21,Open,49072.58594,,,,,,
8-28-21,Close,48902.40234,,,,,,
8-28-21,Volume,28568103401,,,,,,
8-28-21,Adj Close,48902.40234,,,,,,
8-29-21,High,49644.11328,,,,,,
8-29-21,Low,47925.85547,,,,,,
8-29-21,Open,48911.25,,,,,,
8-29-21,Close,48829.83203,,,,,,
8-29-21,Volume,25889650240,,,,,,
8-29-21,Adj Close,48829.83203,,,,,,
8-30-21,High,48925.60547,,,,,,
8-30-21,Low,46950.27344,,,,,,
8-30-21,Open,48834.85156,,,,,,
8-30-21,Close,47054.98438,,,,,,
8-30-21,Volume,31847007016,,,,,,
8-30-21,Adj Close,47054.98438,,,,,,
8-31-21,High,48189.55078,,,,,,
8-31-21,Low,46750.09375,,,,,,
8-31-21,Open,47024.33984,,,,,,
8-31-21,Close,47166.6875,,,,,,
8-31-21,Volume,34730363427,,,,,,
8-31-21,Adj Close,47166.6875,,,,,,
9-1-21,High,49111.08984,,,,,,
9-1-21,Low,46562.4375,,,,,,
9-1-21,Open,47099.77344,,,,,,
9-1-21,Close,48847.02734,,,,,,
9-1-21,Volume,39139399125,,,,,,
9-1-21,Adj Close,48847.02734,,,,,,
9-2-21,High,50343.42188,,,,,,
9-2-21,Low,48652.32031,,,,,,
9-2-21,Open,48807.84766,,,,,,
9-2-21,Close,49327.72266,,,,,,
9-2-21,Volume,39508070319,,,,,,
9-2-21,Adj Close,49327.72266,,,,,,
9-3-21,High,50982.27344,,,,,,
9-3-21,Low,48386.08594,,,,,,
9-3-21,Open,49288.25,,,,,,
9-3-21,Close,50025.375,,,,,,
9-3-21,Volume,43206179619,,,,,,
9-3-21,Adj Close,50025.375,,,,,,
9-4-21,High,50545.58203,,,,,,
9-4-21,Low,49548.78125,,,,,,
9-4-21,Open,50009.32422,,,,,,
9-4-21,Close,49944.625,,,,,,
9-4-21,Volume,37471327794,,,,,,
9-4-21,Adj Close,49944.625,,,,,,
9-5-21,High,51868.67969,,,,,,
9-5-21,Low,49538.59766,,,,,,
9-5-21,Open,49937.85938,,,,,,
9-5-21,Close,51753.41016,,,,,,
9-5-21,Volume,30322676319,,,,,,
9-5-21,Adj Close,51753.41016,,,,,,
9-6-21,High,52700.94141,,,,,,
9-6-21,Low,51053.67969,,,,,,
9-6-21,Open,51769.00391,,,,,,
9-6-21,Close,52633.53516,,,,,,
9-6-21,Volume,38884105426,,,,,,
9-6-21,Adj Close,52633.53516,,,,,,
9-7-21,High,52853.76563,,,,,,
9-7-21,Low,43285.20703,,,,,,
9-7-21,Open,52660.48047,,,,,,
9-7-21,Close,46811.12891,,,,,,
9-7-21,Volume,65210059683,,,,,,
9-7-21,Adj Close,46811.12891,,,,,,
9-8-21,High,47334.05469,,,,,,
9-8-21,Low,44561.39453,,,,,,
9-8-21,Open,46827.76172,,,,,,
9-8-21,Close,46091.39063,,,,,,
9-8-21,Volume,49007762488,,,,,,
9-8-21,Adj Close,46091.39063,,,,,,
9-9-21,High,47261.94922,,,,,,
9-9-21,Low,45669.73828,,,,,,
9-9-21,Open,45774.74219,,,,,,
9-9-21,Close,46391.42188,,,,,,
9-9-21,Volume,38672657013,,,,,,
9-9-21,Adj Close,46391.42188,,,,,,
9-10-21,High,47031.74219,,,,,,
9-10-21,Low,44344.48438,,,,,,
9-10-21,Open,46396.66406,,,,,,
9-10-21,Close,44883.91016,,,,,,
9-10-21,Volume,39154666597,,,,,,
9-10-21,Adj Close,44883.91016,,,,,,
9-11-21,High,45969.29297,,,,,,
9-11-21,Low,44818.26563,,,,,,
9-11-21,Open,44869.83984,,,,,,
9-11-21,Close,45201.45703,,,,,,
9-11-21,Volume,34499835245,,,,,,
9-11-21,Adj Close,45201.45703,,,,,,
9-12-21,High,46364.87891,,,,,,
9-12-21,Low,44790.46094,,,,,,
9-12-21,Open,45206.62891,,,,,,
9-12-21,Close,46063.26953,,,,,,
9-12-21,Volume,27881980161,,,,,,
9-12-21,Adj Close,46063.26953,,,,,,
9-13-21,High,46598.67969,,,,,,
9-13-21,Low,43591.32031,,,,,,
9-13-21,Open,46057.21484,,,,,,
9-13-21,Close,44963.07422,,,,,,
9-13-21,Volume,40969943253,,,,,,
9-13-21,Adj Close,44963.07422,,,,,,
9-14-21,High,47218.125,,,,,,
9-14-21,Low,44752.33203,,,,,,
9-14-21,Open,44960.05078,,,,,,
9-14-21,Close,47092.49219,,,,,,
9-14-21,Volume,38652152880,,,,,,
9-14-21,Adj Close,47092.49219,,,,,,
9-15-21,High,48450.46875,,,,,,
9-15-21,Low,46773.32813,,,,,,
9-15-21,Open,47098,,,,,,
9-15-21,Close,48176.34766,,,,,,
9-15-21,Volume,30484496466,,,,,,
9-15-21,Adj Close,48176.34766,,,,,,
9-16-21,High,48486.82813,,,,,,
9-16-21,Low,47079.55859,,,,,,
9-16-21,Open,48158.90625,,,,,,
9-16-21,Close,47783.35938,,,,,,
9-16-21,Volume,31764293754,,,,,,
9-16-21,Adj Close,47783.35938,,,,,,
9-17-21,High,48160.92188,,,,,,
9-17-21,Low,46832.52344,,,,,,
9-17-21,Open,47771.00391,,,,,,
9-17-21,Close,47267.51953,,,,,,
9-17-21,Volume,28727713711,,,,,,
9-17-21,Adj Close,47267.51953,,,,,,
9-18-21,High,48791.78125,,,,,,
9-18-21,Low,47087.28516,,,,,,
9-18-21,Open,47273.52734,,,,,,
9-18-21,Close,48278.36328,,,,,,
9-18-21,Volume,28575630451,,,,,,
9-18-21,Adj Close,48278.36328,,,,,,
9-19-21,High,48328.36719,,,,,,
9-19-21,Low,46919.80469,,,,,,
9-19-21,Open,48268.85547,,,,,,
9-19-21,Close,47260.21875,,,,,,
9-19-21,Volume,26967722648,,,,,,
9-19-21,Adj Close,47260.21875,,,,,,
9-20-21,High,47328.19922,,,,,,
9-20-21,Low,42598.91406,,,,,,
9-20-21,Open,47261.40625,,,,,,
9-20-21,Close,42843.80078,,,,,,
9-20-21,Volume,43909845642,,,,,,
9-20-21,Adj Close,42843.80078,,,,,,
9-21-21,High,43607.60938,,,,,,
9-21-21,Low,39787.60938,,,,,,
9-21-21,Open,43012.23438,,,,,,
9-21-21,Close,40693.67578,,,,,,
9-21-21,Volume,48701090088,,,,,,
9-21-21,Adj Close,40693.67578,,,,,,
9-22-21,High,43978.62109,,,,,,
9-22-21,Low,40625.63281,,,,,,
9-22-21,Open,40677.95313,,,,,,
9-22-21,Close,43574.50781,,,,,,
9-22-21,Volume,38139709246,,,,,,
9-22-21,Adj Close,43574.50781,,,,,,
9-23-21,High,44942.17578,,,,,,
9-23-21,Low,43109.33984,,,,,,
9-23-21,Open,43560.29688,,,,,,
9-23-21,Close,44895.09766,,,,,,
9-23-21,Volume,34244064430,,,,,,
9-23-21,Adj Close,44895.09766,,,,,,
9-24-21,High,45080.49219,,,,,,
9-24-21,Low,40936.55859,,,,,,
9-24-21,Open,44894.30078,,,,,,
9-24-21,Close,42839.75,,,,,,
9-24-21,Volume,42839345714,,,,,,
9-24-21,Adj Close,42839.75,,,,,,
9-25-21,High,42996.25781,,,,,,
9-25-21,Low,41759.92188,,,,,,
9-25-21,Open,42840.89063,,,,,,
9-25-21,Close,42716.59375,,,,,,
9-25-21,Volume,31604717236,,,,,,
9-25-21,Adj Close,42716.59375,,,,,,
9-26-21,High,43919.30078,,,,,,
9-26-21,Low,40848.46094,,,,,,
9-26-21,Open,42721.62891,,,,,,
9-26-21,Close,43208.53906,,,,,,
9-26-21,Volume,30661222077,,,,,,
9-26-21,Adj Close,43208.53906,,,,,,
9-27-21,High,44313.24609,,,,,,
9-27-21,Low,42190.63281,,,,,,
9-27-21,Open,43234.18359,,,,,,
9-27-21,Close,42235.73047,,,,,,
9-27-21,Volume,30980029059,,,,,,
9-27-21,Adj Close,42235.73047,,,,,,
9-28-21,High,42775.14453,,,,,,
9-28-21,Low,40931.66406,,,,,,
9-28-21,Open,42200.89844,,,,,,
9-28-21,Close,41034.54297,,,,,,
9-28-21,Volume,30214940550,,,,,,
9-28-21,Adj Close,41034.54297,,,,,,
9-29-21,High,42545.25781,,,,,,
9-29-21,Low,40829.66797,,,,,,
9-29-21,Open,41064.98438,,,,,,
9-29-21,Close,41564.36328,,,,,,
9-29-21,Volume,30602359905,,,,,,
9-29-21,Adj Close,41564.36328,,,,,,
9-30-21,High,44092.60156,,,,,,
9-30-21,Low,41444.58203,,,,,,
9-30-21,Open,41551.26953,,,,,,
9-30-21,Close,43790.89453,,,,,,
9-30-21,Volume,31141681925,,,,,,
9-30-21,Adj Close,43790.89453,,,,,,
10-1-21,High,48436.01172,,,,,,
10-1-21,Low,43320.02344,,,,,,
10-1-21,Open,43816.74219,,,,,,
10-1-21,Close,48116.94141,,,,,,
10-1-21,Volume,42850641582,,,,,,
10-1-21,Adj Close,48116.94141,,,,,,
10-2-21,High,48282.0625,,,,,,
10-2-21,Low,47465.49609,,,,,,
10-2-21,Open,48137.46875,,,,,,
10-2-21,Close,47711.48828,,,,,,
10-2-21,Volume,30614346492,,,,,,
10-2-21,Adj Close,47711.48828,,,,,,
10-3-21,High,49130.69141,,,,,,
10-3-21,Low,47157.28906,,,,,,
