Date,level_1,0
2015-01-21,High,227.78799438476562
2015-01-21,Low,211.21200561523438
2015-01-21,Open,211.3780059814453
2015-01-21,Close,226.89700317382812
2015-01-21,Volume,29924600.0
2015-01-21,Adj Close,226.89700317382812
2015-01-22,High,237.0189971923828
2015-01-22,Low,226.4340057373047
2015-01-22,Open,227.32200622558594
2015-01-22,Close,233.406005859375
2015-01-22,Volume,33544600.0
2015-01-22,Adj Close,233.406005859375
2015-01-23,High,234.84500122070312
2015-01-23,Low,225.1959991455078
2015-01-23,Open,233.51699829101562
2015-01-23,Close,232.87899780273438
